ID,FXJ,FYJ,MZJ,FXK,FYK,MZK
CC14C15,2790021.55631257,186422.258754593,505591973.647018,-2790021.55631257,-186422.258754593,519730449.503242
CD14D15,3938822.64933129,361654.11596615,993383710.009183,-3938822.64933129,-361654.11596615,995713927.804636
CE14E15,4887155.79435739,299791.469236744,816961178.261682,-4887155.79435739,-299791.469236744,831891902.540409
CF14F15,2840738.38180768,185115.299419974,501628342.323538,-2840738.38180768,-185115.299419974,516505804.486333
CG14G15,3160861.61819239,295564.14256658,805362847.250895,-3160861.61819239,-295564.14256658,820239936.865293
CA15A16,1980695.15679339,3508.3440148455,3524786.80975616,-1980695.15679339,-3508.3440148455,15771105.2718942
CB15B16,3252104.8432065,113954.333462736,307252124.785218,-3252104.8432065,-113954.333462736,319496709.259829
CC15C16,2517756.01185809,158897.612606477,429467534.072871,-2517756.01185809,-158897.612606477,444469335.262761
CD15D16,3435546.84688237,321332.042587499,881991299.441904,-3435546.84688237,-321332.042587499,885334934.78934
CE15E16,4174697.14126045,273087.189674799,743135973.062054,-4174697.14126045,-273087.189674799,758843570.149331
CF15F16,2570042.02592403,158386.443404063,427703765.682697,-2570042.02592403,-158386.443404063,443421673.039641
CG15G16,2662757.97407599,268835.412048038,731438756.187502,-2662757.97407599,-268835.412048038,747156010.076694
CA16A17,1766110.8343512,-26294.2165460447,-78966775.3790311,-1766110.8343512,26294.2165460447,-65651415.6242197
CB16B17,2697889.16564864,84153.0788030287,224763575.204496,-2697889.16564864,-84153.0788030287,238078358.212168
CC16C17,2219190.30785947,131888.177956751,354856415.093535,-2219190.30785947,-131888.177956751,370528563.668591
CD16D17,2933346.6207664,281710.319055008,772601672.984397,-2933346.6207664,-281710.319055008,776805081.818129
CE16E17,3487463.07137552,246810.907193737,670577730.584028,-3487463.07137552,-246810.907193737,686882258.98154
CF16F17,2271605.41494736,132107.887813517,355150577.165317,-2271605.41494736,-132107.887813517,371442805.809035
CG16G17,2192394.58505258,242557.867408737,658887324.464159,-2192394.58505258,-242557.867408737,675180946.283894
CA17A18,1520835.38774161,-55133.1174877489,-158673521.94545,-1520835.38774161,55133.1174877489,-144558624.237167
CB17B18,2174364.6122582,55311.7426877134,145054389.956826,-2174364.6122582,-55311.7426877134,159160194.825593
CC17C18,1894864.4710784,105456.228632868,281923593.014486,-1894864.4710784,-105456.228632868,298085664.466304
CD17D18,2432109.90837026,242889.888813352,665490157.38163,-2432109.90837026,-242889.888813352,670404231.091812
CE17E18,2825025.62055218,221036.81368081,599486485.557972,-2825025.62055218,-221036.81368081,616215989.686463
CF17F18,1945890.72365126,106265.987587272,283921613.600415,-1945890.72365126,-106265.987587272,300541318.129587
CG17G18,1749309.27634877,216710.248243802,587650375.697197,-1749309.27634877,-216710.248243802,604255989.643723
CA18A19,1245849.84800386,-83070.0885141406,-235757948.812337,-1245849.84800386,83070.0885141406,-221127538.015445
CB18B19,1680550.15199596,27399.23512365,68008210.9773583,-1680550.15199596,-27399.23512365,82687582.2027253
CC18C19,1545369.37385312,79646.8356532851,210795114.903052,-1545369.37385312,-79646.8356532851,227262481.190014
CD18D19,1931744.84129213,204961.354653066,560900965.076444,-1931744.84129213,-204961.354653066,566386485.515436
CE18E19,2186885.78485614,195832.568204538,530045419.485134,-2186885.78485614,-195832.568204538,547033705.639854
CF18F19,1593338.74879813,80806.9365191738,213906215.423098,-1593338.74879813,-80806.9365191738,230531935.432347
CG18G19,1333061.25120185,191295.290400452,517700740.84584,-1333061.25120185,-191295.290400452,534423356.356634
CA19A20,942064.520158716,-110167.638140054,-310314442.661147,-942064.520158716,110167.638140054,-295607567.109151
CB19B20,1215535.4798412,139.165245305514,-6791543.90045255,-1215535.4798412,-139.165245305514,7556952.749632
CC19C20,1171348.01825013,54527.7935879114,141681344.715583,-1171348.01825013,-54527.7935879114,158221520.017927
CD19D20,1432167.63403617,167976.056226284,459027636.9127,-1432167.63403617,-167976.056226284,464840672.331854
CE19E20,1572484.34771401,171269.415595302,462409161.416997,-1572484.34771401,-171269.415595302,479572624.357164
CF19F20,1214380.82430667,56009.5839727945,145429783.536502,-1214380.82430667,-56009.5839727945,162622928.313887
CG19G20,943219.175693303,166188.714725009,448756717.513942,-943219.175693303,-166188.714725009,465281213.473601
CA20A21,611056.435466461,-136637.148153368,-379291742.991198,-611056.435466461,136637.148153368,-372212571.852329
CB20B21,777743.564533561,-24555.0692720639,-74042531.9183435,-777743.564533561,24555.0692720639,-61010349.0779971
CC20C21,773646.884078719,29914.2640397727,75419128.004935,-773646.884078719,-29914.2640397727,89109324.2138038
CD20D21,933176.794002086,132924.673717292,361498273.869718,-933176.794002086,-132924.673717292,369587431.575389
CE20E21,981176.321919382,147777.397449491,396516697.649311,-981176.321919382,-147777.397449491,416258988.322884
CF20F21,808791.965653099,28870.7986274158,72522876.4410183,-808791.965653099,-28870.7986274158,86266516.0097679
CG20G21,580008.034346908,141446.208723318,379089965.908811,-580008.034346908,-141446.208723318,398864182.069437
CA21A22,261395.976577137,-116451.532077254,-391677407.530598,-261395.976577137,116451.532077254,-423483317.010175
CB21B22,358604.023422614,-32644.1324180773,-112334489.87373,-358604.023422614,32644.1324180773,-116174437.052804
CC21C22,353796.791390985,9061.97471270611,24960175.6085947,-353796.791390985,-9061.97471270611,38473647.3803515
CD21D22,429551.813247502,69878.9535452248,239281085.960517,-429551.813247502,-69878.9535452248,249871588.856061
CE21E22,416651.395361543,92536.0194985539,307551333.020192,-416651.395361543,-92536.0194985539,340200803.469682
CF21F22,376386.347219706,5746.11463691434,17142004.7381814,-376386.347219706,-5746.11463691434,23080797.7202059
CG21G22,243613.652780294,89361.5514435524,295668303.632164,-243613.652780294,-89361.5514435524,329862556.472721
BA1B1,-252922.310280159,-593833.633007254,-4212805043.80211,252922.310280159,1114633.63300725,-4756648102.77406
BB1C1,-431500.07959567,248000,0,431500.07959567,248000,0
BC1D1,-831520.830087304,-455850.173705844,-4013548344.23862,831520.830087304,951850.173705844,-3024953392.81982
BD1E1,-35409.0679496974,-223293.736218978,-1456527545.53314,35409.0679496974,719293.736218978,-3256409816.65664
BE1F1,597954.163512155,248000,0,-597954.163512155,248000,0
BF1G1,198419.092698678,-611497.657126957,-4303624259.85708,-198419.092698678,1132297.65712696,-4851301139.97597
BA2B2,103553.062516421,-342089.905205567,-2858798635.28601,-103553.062516421,862889.905205567,-3467345369.37244
BB2C2,94502.5817694664,248000,0,-94502.5817694664,248000,0
BC2D2,119569.469474465,-331181.643151644,-2921752847.46698,-119569.469474465,827181.643151644,-2870063584.04946
BD2E2,23357.7993586361,-299534.036986649,-1988275161.30238,-23357.7993586361,795534.036986649,-3487065208.56411
BE2F2,-1333.48701557517,248000,0,1333.48701557517,248000,0
BF2G2,-8118.36600485444,-374315.561373047,-3021952617.61996,8118.36600485444,895115.561373047,-3642560776.79703
BA3B3,106281.369859695,-284828.406884706,-2558819683.35365,-106281.369859695,805628.406884706,-3166078588.93575
BB3C3,87605.0541901588,248000,0,-87605.0541901588,248000,0
BC3D3,57107.3285898566,-301784.693982636,-2792882125.25481,-57107.3285898566,797784.693982636,-2704964814.57155
BD3E3,38806.1301627457,-261402.555127484,-1809458750.20295,-38806.1301627457,757402.555127484,-3284566801.07189
BE3F3,42294.5830045938,248000,0,-42294.5830045938,248000,0
BF3G3,9713.22837439179,-339421.165793219,-2846486751.91757,-9713.22837439179,860221.165793219,-3451635488.91123
BA4B4,107392.627496064,-239778.135209792,-2322204048.7248,-107392.627496064,760578.135209792,-2929666370.97802
BB4C4,87705.6568337679,248000,0,-87705.6568337679,248000,0
BC4D4,63059.2642740607,-275719.904390298,-2645354925.4777,-63059.2642740607,771719.904390298,-2591844118.42527
BD4E4,39648.7325556874,-241484.966743793,-1730256246.01976,-39648.7325556874,737484.966743793,-3164593421.41818
BE4F4,40096.2727218866,248000,0,-40096.2727218866,248000,0
BF4G4,10794.816298604,-307982.381699166,-2680105130.38948,-10794.816298604,828782.381699166,-3287909877.45176
BA5B5,109585.519590795,-195840.566100735,-2091557914.28662,-109585.519590795,716640.566100735,-2698968029.7711
BB5C5,90504.5054265261,248000,0,-90504.5054265261,248000,0
BC5D5,65103.6334943175,-249917.67290131,-2501523962.34668,-65103.6334943175,745917.67290131,-2477652766.66642
BD5E5,40716.5314829946,-219930.090759624,-1641980197.64429,-40716.5314829946,715930.090759624,-3037320709.95195
BE5F5,39850.970744729,248000,0,-39850.970744729,248000,0
BF5G5,11067.4446107149,-277055.360410317,-2517925922.95739,-11067.4446107149,797855.360410317,-3125355361.35094
BA6B6,111662.498707831,-152968.256665634,-1866473174.87445,-111662.498707831,673768.256665634,-2473893520.1147
BB6C6,92807.1097472906,248000,0,-92807.1097472906,248000,0
BC6D6,67490.5885722637,-223330.131805893,-2352386587.58407,-67490.5885722637,719330.131805893,-2360914730.47486
